tau,s_tmp,cash,delta,pv,r_for,q,PL
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,303.538,1.02668,0,1.023,,,0.00367831
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,315.221,1.04364,0,1.046,,,-0.00235815
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,271.092,1.1298,0,1.138,,,-0.00819725
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,302.37,1.0202,0,1.023,,,-0.00280109
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,289.417,1.08607,0,1.092,,,-0.0059258
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,317.666,1.04584,0,1.046,,,-0.000155923
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,173.907,-0.0052302,0.00336451,0.585111,,,-0.0052302
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,328.205,1.02574,0,1.023,,,0.0027439
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,183.895,-0.00706537,0.00336451,0.618717,,,-0.00706537
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,305.683,1.04663,0,1.046,,,0.000626115
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,156.37,-0.00359864,0.00336451,0.526107,,,-0.00359864
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,254.101,1.13082,0,1.138,,,-0.00717918
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,326.561,1.02124,0,1.023,,,-0.00176169
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,323.139,1.08449,0,1.092,,,-0.00751354
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,303.001,1.02606,0,1.023,,,0.00306125
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,326.947,1.02248,0,1.023,,,-0.000523817
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,298.918,1.18394,-0.000548273,1.023,,,-0.00295346
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,312.444,1.02354,0,1.023,,,0.000544786
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,323.532,1.04757,0,1.046,,,0.00157052
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,338.551,1.02308,0,1.023,,,8.12085e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,165.318,0.00563633,0.00336451,0.556213,,,0.00563633
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,299.615,1.05304,0,1.046,,,0.0070441
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,304.088,1.06274,0,1.069,,,-0.0062638
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,309.053,1.02218,0,1.023,,,-0.000823881
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,299.676,1.02048,0,1.023,,,-0.00251594
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,318.974,1.02145,0,1.023,,,-0.00154525
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,316.627,1.02287,0,1.023,,,-0.000131844
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,342.034,1.07082,0,1.069,,,0.0018186
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,305.875,1.02386,0,1.023,,,0.000864765
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,202.924,-0.00153307,0.00336451,0.682741,,,-0.00153307
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,312.885,1.04486,0,1.046,,,-0.00113899
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,321.251,1.02492,0,1.023,,,0.0019208
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,299.319,1.18471,-0.000548273,1.023,,,-0.00240264
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,300.704,1.02243,0,1.023,,,-0.000573724
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,304.69,1.02584,0,1.023,,,0.00283683
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,285.886,1.06884,0,1.069,,,-0.000164084
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,184.645,1.15479,0,1.138,,,0.0167865
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,298.853,1.18919,-0.000548273,1.023,,,0.00233191
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,319.493,1.04762,0,1.046,,,0.00161929
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,289.592,1.10308,0,1.092,,,0.0110763
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,316.202,1.02322,0,1.023,,,0.000219043
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,315.224,1.06946,0,1.069,,,0.000455504
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,293.852,1.10537,0,1.092,,,0.0133652
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,180.333,0.00457729,0.00336451,0.606732,,,0.00457729
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,321.212,1.02177,0,1.023,,,-0.00122559
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,356.309,1.04293,0,1.046,,,-0.00306639
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,228.811,-0.0475939,0.00336451,0.769836,,,-0.0475939
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,340.935,1.02336,0,1.023,,,0.000359495
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,320.03,1.02799,0,1.023,,,0.00498913
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,257.954,0.014737,0.00336451,0.867889,,,0.014737
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,310.267,1.02119,0,1.023,,,-0.0018128
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,339.494,1.04727,0,1.046,,,0.00127164
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,311.812,1.02181,0,1.023,,,-0.00119421
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,318.192,1.02354,0,1.023,,,0.000538119
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,270.319,1.11819,0,1.115,,,0.00318758
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,313.103,1.08536,0,1.092,,,-0.0066369
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,309.151,1.02187,0,1.023,,,-0.00113119
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,339.92,1.02299,0,1.023,,,-1.29173e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,244.539,1.12369,0,1.138,,,-0.0143121
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,318.213,1.02054,0,1.023,,,-0.00245693
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,303.454,1.02417,0,1.023,,,0.00116603
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,305.164,1.05299,0,1.046,,,0.00699117
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,321.003,1.02365,0,1.023,,,0.000650853
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,285.651,1.08529,0,1.069,,,0.0162947
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,320.215,1.0575,0,1.046,,,0.0114978
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,312.202,1.02322,0,1.023,,,0.000219264
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,223.653,0.000891242,0.00336451,0.752484,,,0.000891242
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,347.555,1.02492,0,1.023,,,0.00192006
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,310.354,1.07054,0,1.069,,,0.00154229
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,321.56,1.02359,0,1.023,,,0.000585373
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,304.865,1.02323,0,1.023,,,0.000226434
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,343.926,1.02093,0,1.023,,,-0.00206716
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,306.659,1.04124,0,1.046,,,-0.00476082
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,326.553,1.0227,0,1.023,,,-0.000300716
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,298.685,1.18532,-0.000548273,1.023,,,-0.00144392
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,333.566,1.0208,0,1.023,,,-0.00219537
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,196.748,-0.0107357,0.00336451,0.66196,,,-0.0107357
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,315.192,1.06219,0,1.069,,,-0.00680966
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,289.167,1.07294,0,1.069,,,0.00394412
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,340.46,1.02443,0,1.023,,,0.00143459
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,208.387,1.13772,0,1.138,,,-0.000282293
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,269.675,2.42916,-0.00492105,1.115,,,-0.0129216
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,317.637,1.02474,0,1.023,,,0.00174049
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,337.709,1.02551,0,1.023,,,0.00251002
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,248.25,1.13997,0,1.138,,,0.00197208
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,329.014,1.04647,0,1.046,,,0.000467492
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,247.935,1.1309,0,1.138,,,-0.00710114
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,206.707,1.12602,0,1.138,,,-0.0119814
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,211.099,-0.00320021,0.00336451,0.710245,,,-0.00320021
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,348.776,1.04032,0,1.046,,,-0.00568027
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,239.484,1.16586,0,1.138,,,0.0278564
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,352.34,1.04554,0,1.046,,,-0.00045729
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,341.598,1.0229,0,1.023,,,-0.000102175
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,317.887,1.02408,0,1.023,,,0.00107669
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,308.086,1.06264,0,1.069,,,-0.00635956
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,299.944,1.0704,0,1.069,,,0.00140272
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,303.318,1.0235,0,1.023,,,0.000500988
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,307.215,1.06998,0,1.069,,,0.000976895
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,269.584,2.43835,-0.00492105,1.115,,,-0.00328236
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,298.774,1.15041,0,1.138,,,0.0124142
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,298.391,1.18828,-0.000548273,1.023,,,0.00167838
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,313.457,1.02759,0,1.023,,,0.00459057
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,297.46,1.06118,-0.00013436,1.023,,,-0.00178341
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,313.446,1.01747,0,1.023,,,-0.00553294
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,276.744,1.1126,0,1.115,,,-0.00239561
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,314.166,1.04263,0,1.046,,,-0.00336961
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,348.786,1.02324,0,1.023,,,0.000243504
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,353.565,1.02413,0,1.023,,,0.00112539
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,219.775,1.15869,0,1.138,,,0.0206867
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,174.833,-0.0175188,0.00336451,0.588226,,,-0.0175188
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,289.041,1.07256,0,1.069,,,0.00356106
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,234.733,1.14262,0,1.138,,,0.00461999
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,388.506,1.02571,0,1.023,,,0.00270945
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,265.976,1.13494,0,1.138,,,-0.0030582
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,320.517,1.04389,0,1.046,,,-0.00211384
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,292.233,1.06592,0,1.069,,,-0.00308412
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,304,1.0243,0,1.023,,,0.00129674
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,326.77,1.02245,0,1.023,,,-0.000549534
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,322.683,1.02082,0,1.023,,,-0.002181
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,313.887,1.05965,0,1.069,,,-0.00934534
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,335.415,1.06382,0,1.069,,,-0.00518185
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,304.244,1.09253,0,1.092,,,0.000526237
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,338.478,1.0466,0,1.046,,,0.000596156
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,188.746,0.0179461,0.00336451,0.635037,,,0.0179461
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,327.772,1.04942,0,1.046,,,0.00342012
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,322.014,1.025,0,1.023,,,0.00200341
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,306.735,1.01798,0,1.023,,,-0.00502329
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,295.891,1.06784,0,1.069,,,-0.00115639
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,309.758,1.01873,0,1.023,,,-0.00426738
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,302.455,1.07667,0,1.069,,,0.00767408
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,311.914,1.02619,0,1.023,,,0.00318921
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,211.882,0.00461889,0.00336451,0.71288,,,0.00461889
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,303.9,1.04723,0,1.046,,,0.00122684
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,240.086,1.13086,0,1.138,,,-0.00714109
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,314.382,1.1051,0,1.115,,,-0.00989944
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,129.746,0.00398999,0.00336451,0.436531,,,0.00398999
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,239.913,1.14058,0,1.138,,,0.00257909
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,316.474,1.01984,0,1.023,,,-0.00316259
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,311.952,1.04178,0,1.046,,,-0.00421861
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,320.781,1.02141,0,1.023,,,-0.00159166
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,263.753,1.12868,0,1.138,,,-0.00931761
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,312.458,1.02288,0,1.023,,,-0.000124965
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,187.131,0.000242641,0.00336451,0.629605,,,0.000242641
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,289.674,1.08006,0,1.069,,,0.0110619
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,315.197,1.01929,0,1.023,,,-0.00370708
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,318.971,1.02536,0,1.023,,,0.00235989
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,308.514,1.0969,0,1.092,,,0.00489966
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,321.162,1.02522,0,1.023,,,0.0022247
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,302.278,1.02735,0,1.023,,,0.00435023
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,289.727,1.07107,0,1.069,,,0.00206832
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,311.832,1.02225,0,1.023,,,-0.000748004
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,300.322,1.01898,0,1.023,,,-0.00402352
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,175.252,-0.00372013,0.00336451,0.589638,,,-0.00372013
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,326.304,1.02442,0,1.023,,,0.00142077
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,309.169,1.0258,0,1.023,,,0.00280249
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,323.433,1.02355,0,1.023,,,0.000547338
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,201.448,1.12469,0,1.138,,,-0.0133148
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,332.079,1.07134,0,1.069,,,0.00234148
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,316.92,1.02145,0,1.023,,,-0.00154636
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,328.818,1.04762,0,1.046,,,0.00162348
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,321.254,1.02422,0,1.023,,,0.00121807
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,302.198,1.02368,0,1.023,,,0.000678622
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,309.229,1.02186,0,1.023,,,-0.00113737
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,293.628,1.13404,0,1.138,,,-0.00396178
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,327.071,1.02513,0,1.023,,,0.00213305
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,307.317,1.02567,0,1.023,,,0.00267218
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,299.021,1.18923,-0.000548273,1.023,,,0.00228911
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,299.066,1.18222,-0.000548273,1.023,,,-0.0047457
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,301.727,1.02394,0,1.023,,,0.000939474
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,320.032,1.02158,0,1.023,,,-0.00141917
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,299.038,1.75393,-0.00237941,1.046,,,-0.00360205
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,314.019,1.02245,0,1.023,,,-0.000547531
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,314.451,1.02223,0,1.023,,,-0.000765935
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,240.035,1.13172,0,1.138,,,-0.00628228
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,286.354,1.06856,0,1.069,,,-0.000442745
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,299.212,1.06272,0,1.069,,,-0.00628145
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,267.135,-20.8294,0.0817576,0.89878,,,0.112227
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,285.475,1.10523,0,1.092,,,0.0132304
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,368.631,1.01898,0,1.023,,,-0.00402407
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,313.259,1.02494,0,1.023,,,0.00194182
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,315.403,1.07453,0,1.069,,,0.00553219
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,314.16,1.06335,0,1.069,,,-0.00565444
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,298.994,1.18496,-0.000548273,1.023,,,-0.00197168
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,307.803,1.02475,0,1.023,,,0.00175364
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,344.721,1.02154,0,1.023,,,-0.00146461
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,217.124,1.13357,0,1.138,,,-0.00443128
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,336.13,1.0259,0,1.023,,,0.00289924
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,132.732,0.0103613,0.00336451,0.446578,,,0.0103613
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,307.082,1.07551,0,1.069,,,0.00650873
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,299.688,1.02514,0,1.023,,,0.00214273
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,306.072,1.02302,0,1.023,,,1.84005e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,301.667,1.02263,0,1.023,,,-0.000372505
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,316.161,1.02375,0,1.023,,,0.000747559
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,282.049,1.13388,0,1.138,,,-0.00412138
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,235.002,1.14064,0,1.138,,,0.00264076
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,324.414,1.02304,0,1.023,,,4.28342e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,319.492,1.04055,0,1.046,,,-0.00544512
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,226.501,1.14314,0,1.138,,,0.00514392
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,306.523,1.02198,0,1.023,,,-0.00101704
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,308.836,1.04506,0,1.046,,,-0.000940057
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,195.317,-0.00187358,0.00336451,0.657147,,,-0.00187358
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,297.01,1.09447,0,1.092,,,0.00246803
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,325.659,1.02409,0,1.023,,,0.00109293
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,304.182,1.02316,0,1.023,,,0.000162222
